ticker,name,market
코미코,183300,KOSDAQ
비올,335890,KOSDAQ
제우스,079370,KOSDAQ
웹젠,069080,KOSDAQ
RFHIC,218410,KOSDAQ
현대무벡스,319400,KOSDAQ
아이센스,099190,KOSDAQ
쏠리드,050890,KOSDAQ
메가스터디교육,215200,KOSDAQ
선익시스템,171090,KOSDAQ
아이쓰리시스템,214430,KOSDAQ
네오위즈,095660,KOSDAQ
큐로셀,372320,KOSDAQ
휴온스글로벌,084110,KOSDAQ
테스,095610,KOSDAQ
지노믹트리,228760,KOSDAQ
로보티즈,108490,KOSDAQ
휴메딕스,200670,KOSDAQ
제이오,418550,KOSDAQ
넥스트바이오메디컬,389650,KOSDAQ
엔젤로보틱스,455900,KOSDAQ
코엔텍,029960,KOSDAQ
파트론,091700,KOSDAQ
성우하이텍,015750,KOSDAQ
다원시스,068240,KOSDAQ
유바이오로직스,206650,KOSDAQ
HLB이노베이션,024850,KOSDAQ
피아이이,452450,KOSDAQ
바이오다인,314930,KOSDAQ
서울반도체,046890,KOSDAQ
데브시스터즈,194480,KOSDAQ
바이오플러스,099430,KOSDAQ
다우데이타,032190,KOSDAQ
씨메스,475400,KOSDAQ
클로봇,466100,KOSDAQ
천보,278280,KOSDAQ
바이오니아,064550,KOSDAQ
에이프릴바이오,397030,KOSDAQ
인텔리안테크,189300,KOSDAQ
삼현,437730,KOSDAQ
한국기업평가,034950,KOSDAQ
셀바스AI,108860,KOSDAQ
아이패밀리에스씨,114840,KOSDAQ
칩스앤미디어,094360,KOSDAQ
기가비스,420770,KOSDAQ
에이직랜드,445090,KOSDAQ
동신건설,025950,KOSDAQ
유티아이,179900,KOSDAQ
큐렉소,060280,KOSDAQ
동운아나텍,094170,KOSDAQ
코나아이,052400,KOSDAQ
켐트로닉스,089010,KOSDAQ
콜마비앤에이치,200130,KOSDAQ
골프존,215000,KOSDAQ
씨앤씨인터내셔널,352480,KOSDAQ
더블유씨피,393890,KOSDAQ
GST,083450,KOSDAQ
케이아이엔엑스,093320,KOSDAQ
지씨셀,144510,KOSDAQ
비보존 제약,082800,KOSDAQ
바디텍메드,206640,KOSDAQ
서부T&D,006730,KOSDAQ
오픈엣지테크놀로지,394280,KOSDAQ
이엠텍,091120,KOSDAQ
서희건설,035890,KOSDAQ
신성에스티,416180,KOSDAQ
에스티아이,039440,KOSDAQ
툴젠,199800,KOSDAQ
이엔에프테크놀로지,102710,KOSDAQ
클리오,237880,KOSDAQ
뷰노,338220,KOSDAQ
케이엠더블유,032500,KOSDAQ
인바디,041830,KOSDAQ
우리기술,032820,KOSDAQ
필에너지,378340,KOSDAQ
뉴로메카,348340,KOSDAQ
인탑스,049070,KOSDAQ
프레스티지바이오로직스,334970,KOSDAQ
하이록코리아,013030,KOSDAQ
윤성에프앤씨,372170,KOSDAQ
신라젠,215600,KOSDAQ
삼표시멘트,038500,KOSDAQ
에이치브이엠,295310,KOSDAQ
듀켐바이오,176750,KOSDAQ
인화정공,101930,KOSDAQ
솔트룩스,304100,KOSDAQ
NHN KCP,060250,KOSDAQ
유진로봇,056080,KOSDAQ
원익홀딩스,030530,KOSDAQ
폴라리스오피스,041020,KOSDAQ
인터로조,119610,KOSDAQ
디아이티,110990,KOSDAQ
감성코퍼레이션,036620,KOSDAQ
메디포스트,078160,KOSDAQ
GRT,900290,KOSDAQ
아스트,067390,KOSDAQ
하림,136480,KOSDAQ
엣지파운드리,105550,KOSDAQ
코오롱생명과학,102940,KOSDAQ
한양이엔지,045100,KOSDAQ
아스테라시스,450950,KOSDAQ
월덱스,101160,KOSDAQ
마녀공장,439090,KOSDAQ
미코,059090,KOSDAQ
바텍,043150,KOSDAQ
휴온스,243070,KOSDAQ
세경하이테크,148150,KOSDAQ
토비스,051360,KOSDAQ
프로텍,053610,KOSDAQ
SG,255220,KOSDAQ
휴림로봇,090710,KOSDAQ
샘씨엔에스,252990,KOSDAQ
아이티엠반도체,084850,KOSDAQ
아주IB투자,027360,KOSDAQ
삼목에스폼,018310,KOSDAQ
갤럭시아머니트리,094480,KOSDAQ
코미팜,041960,KOSDAQ
한국비엔씨,256840,KOSDAQ
에코마케팅,230360,KOSDAQ
인카금융서비스,211050,KOSDAQ
에치에프알,230240,KOSDAQ
넵튠,217270,KOSDAQ
예스티,122640,KOSDAQ
글로벌텍스프리,204620,KOSDAQ
한국정보통신,025770,KOSDAQ
탑머티리얼,360070,KOSDAQ
코난테크놀로지,402030,KOSDAQ
에스바이오메딕스,304360,KOSDAQ
하이비젼시스템,126700,KOSDAQ
슈어소프트테크,298830,KOSDAQ
원익머트리얼즈,104830,KOSDAQ
엠아이텍,179290,KOSDAQ
자람테크놀로지,389020,KOSDAQ
에이스침대,003800,KOSDAQ
유니테스트,086390,KOSDAQ
미래나노텍,095500,KOSDAQ
석경에이티,357550,KOSDAQ
AP시스템,265520,KOSDAQ
미래에셋벤처투자,100790,KOSDAQ
로체시스템즈,071280,KOSDAQ
에스에이엠티,031330,KOSDAQ
이스트소프트,047560,KOSDAQ
매일유업,267980,KOSDAQ
에이디테크놀로지,200710,KOSDAQ
지엔씨에너지,119850,KOSDAQ
CMG제약,058820,KOSDAQ
KG에코솔루션,151860,KOSDAQ
모트렉스,118990,KOSDAQ
제이브이엠,054950,KOSDAQ
JTC,950170,KOSDAQ
로보스타,090360,KOSDAQ
태웅,044490,KOSDAQ
성우,458650,KOSDAQ
동방메디컬,240550,KOSDAQ
모티브링크,463480,KOSDAQ
유진기업,023410,KOSDAQ
에이텍,045660,KOSDAQ
상아프론테크,089980,KOSDAQ
비덴트,121800,KOSDAQ
인선이엔티,060150,KOSDAQ
삼양엔씨켐,482630,KOSDAQ
아바코,083930,KOSDAQ
디오,039840,KOSDAQ
엑스게이트,356680,KOSDAQ
텔레칩스,054450,KOSDAQ
브릿지바이오테라퓨틱스,288330,KOSDAQ
CJ프레시웨이,051500,KOSDAQ
인트로메딕,150840,KOSDAQ
HB테크놀러지,078150,KOSDAQ
와이씨켐,112290,KOSDAQ
우주일렉트로,065680,KOSDAQ
큐리옥스바이오시스템즈,445680,KOSDAQ
강원에너지,114190,KOSDAQ
인터플렉스,051370,KOSDAQ
셀리버리,268600,KOSDAQ
아나패스,123860,KOSDAQ
KG이니시스,035600,KOSDAQ
한중엔시에스,107640,KOSDAQ
이트론,096040,KOSDAQ
제일일렉트릭,199820,KOSDAQ
LB세미콘,061970,KOSDAQ
시너지이노베이션,048870,KOSDAQ
노머스,473980,KOSDAQ
동국산업,005160,KOSDAQ
레드캡투어,038390,KOSDAQ
오리엔탈정공,014940,KOSDAQ
에스피소프트,443670,KOSDAQ
토모큐브,475960,KOSDAQ
위지윅스튜디오,299900,KOSDAQ
KH바텍,060720,KOSDAQ
스마트레이더시스템,424960,KOSDAQ
펨트론,168360,KOSDAQ
제테마,216080,KOSDAQ
오로스테크놀로지,322310,KOSDAQ
파멥신,208340,KOSDAQ
큐브엔터,182360,KOSDAQ
한솔아이원스,114810,KOSDAQ
에스오에스랩,464080,KOSDAQ
어보브반도체,102120,KOSDAQ
대아티아이,045390,KOSDAQ
디앤씨미디어,263720,KOSDAQ
앱클론,174900,KOSDAQ
폴라리스AI,039980,KOSDAQ
바이오솔루션,086820,KOSDAQ
동국생명과학,303810,KOSDAQ
리파인,377450,KOSDAQ
HB솔루션,297890,KOSDAQ
LS증권,078020,KOSDAQ
제이엘케이,322510,KOSDAQ
퀄리타스반도체,432720,KOSDAQ
에브리봇,270660,KOSDAQ
이엔셀,456070,KOSDAQ
가비아,079940,KOSDAQ
뉴파워프라즈마,144960,KOSDAQ
뷰웍스,100120,KOSDAQ
피에이치에이,043370,KOSDAQ
유니셈,036200,KOSDAQ
브이엠,089970,KOSDAQ
오상헬스케어,036220,KOSDAQ
압타바이오,293780,KOSDAQ
에스와이스틸텍,365330,KOSDAQ
진성티이씨,036890,KOSDAQ
푸른소나무,057880,KOSDAQ
티에프이,425420,KOSDAQ
박셀바이오,323990,KOSDAQ
휴마시스,205470,KOSDAQ
파인엠텍,441270,KOSDAQ
티엘비,356860,KOSDAQ
파이버프로,368770,KOSDAQ
비츠로테크,042370,KOSDAQ
다날,064260,KOSDAQ
사람인,143240,KOSDAQ
루미르,474170,KOSDAQ
SAMG엔터,419530,KOSDAQ
쇼박스,086980,KOSDAQ
동원개발,013120,KOSDAQ
미래컴퍼니,049950,KOSDAQ
대명에너지,389260,KOSDAQ
덕산하이메탈,077360,KOSDAQ
HLB바이오스텝,278650,KOSDAQ
AP위성,211270,KOSDAQ
디지털대성,068930,KOSDAQ
케이프,064820,KOSDAQ
쿠콘,294570,KOSDAQ
에코아이,448280,KOSDAQ
브랜드엑스코퍼레이션,337930,KOSDAQ
한국정보인증,053300,KOSDAQ
엑세스바이오,950130,KOSDAQ
나무가,190510,KOSDAQ
에스와이,109610,KOSDAQ
대화제약,067080,KOSDAQ
제닉,123330,KOSDAQ
아미코젠,092040,KOSDAQ
해성산업,034810,KOSDAQ
셀비온,308430,KOSDAQ
제넥신,095700,KOSDAQ
덱스터,206560,KOSDAQ
풍원정밀,371950,KOSDAQ
네패스,033640,KOSDAQ
에이럭스,475580,KOSDAQ
앱트뉴로사이언스,270520,KOSDAQ
이화전기,024810,KOSDAQ
신흥에스이씨,243840,KOSDAQ
액션스퀘어,205500,KOSDAQ
퓨런티어,370090,KOSDAQ
티이엠씨,425040,KOSDAQ
노바텍,285490,KOSDAQ
아이에스티이,212710,KOSDAQ
파워로직스,047310,KOSDAQ
쓰리빌리언,394800,KOSDAQ
티로보틱스,117730,KOSDAQ
엠케이전자,033160,KOSDAQ
모두투어,080160,KOSDAQ
큐리언트,115180,KOSDAQ
슈프리마,236200,KOSDAQ
마이크로디지탈,305090,KOSDAQ
하나기술,299030,KOSDAQ
네오팜,092730,KOSDAQ
랩지노믹스,084650,KOSDAQ
미래반도체,254490,KOSDAQ
탑런토탈솔루션,336680,KOSDAQ
엠에스오토텍,123040,KOSDAQ
BGF에코머티리얼즈,126600,KOSDAQ
우진엔텍,457550,KOSDAQ
오리엔트정공,065500,KOSDAQ
켄코아에어로스페이스,274090,KOSDAQ
현대사료,016790,KOSDAQ
이노스페이스,462350,KOSDAQ
유비케어,032620,KOSDAQ
멀티캠퍼스,067280,KOSDAQ
케이티알파,036030,KOSDAQ
폰드그룹,472850,KOSDAQ
씨어스테크놀로지,458870,KOSDAQ
대동기어,008830,KOSDAQ
한국알콜,017890,KOSDAQ
아가방컴퍼니,013990,KOSDAQ
드림시큐리티,203650,KOSDAQ
영풍정밀,036560,KOSDAQ
케이엔솔,053080,KOSDAQ
톱텍,108230,KOSDAQ
와이즈넛,096250,KOSDAQ
안트로젠,065660,KOSDAQ
코윈테크,282880,KOSDAQ
넥스트칩,396270,KOSDAQ
피노,033790,KOSDAQ
엘오티베큠,083310,KOSDAQ
원준,382840,KOSDAQ
이지홀딩스,035810,KOSDAQ
아이스크림미디어,461300,KOSDAQ
에이비온,203400,KOSDAQ
케이에스피,073010,KOSDAQ
인텍플러스,064290,KOSDAQ
와이지-원,019210,KOSDAQ
경동제약,011040,KOSDAQ
와이팜,332570,KOSDAQ
유비쿼스홀딩스,078070,KOSDAQ
엑시콘,092870,KOSDAQ
이수앱지스,086890,KOSDAQ
알멕,354320,KOSDAQ
와이엠티,251370,KOSDAQ
흥구석유,024060,KOSDAQ
그래디언트,035080,KOSDAQ
CG인바이츠,083790,KOSDAQ
케이피에스,256940,KOSDAQ
한국파마,032300,KOSDAQ
잉글우드랩,950140,KOSDAQ
컴투스홀딩스,063080,KOSDAQ
모다이노칩,080420,KOSDAQ
한국캐피탈,023760,KOSDAQ
아티스트유나이티드,321820,KOSDAQ
국전약품,307750,KOSDAQ
에이스테크,088800,KOSDAQ
큐알티,405100,KOSDAQ
컨텍,451760,KOSDAQ
아이디스,143160,KOSDAQ
에스앤디,260970,KOSDAQ
나이스정보통신,036800,KOSDAQ
나이벡,138610,KOSDAQ
엔케이맥스,182400,KOSDAQ
현대에버다임,041440,KOSDAQ
씨티씨바이오,060590,KOSDAQ
KG모빌리언스,046440,KOSDAQ
마크로젠,038290,KOSDAQ
한양디지텍,078350,KOSDAQ
아이엠비디엑스,461030,KOSDAQ
씨에스베어링,297090,KOSDAQ
이노와이어리스,073490,KOSDAQ
딥노이드,315640,KOSDAQ
이지바이오,353810,KOSDAQ
서울바이오시스,092190,KOSDAQ
보광산업,225530,KOSDAQ
한국전자금융,063570,KOSDAQ
이랜시스,264850,KOSDAQ
와이솔,122990,KOSDAQ
디케이티,290550,KOSDAQ
크레버스,096240,KOSDAQ
온코닉테라퓨틱스,476060,KOSDAQ
알에스오토메이션,140670,KOSDAQ
라이프시맨틱스,347700,KOSDAQ
아톤,158430,KOSDAQ
씨앤지하이테크,264660,KOSDAQ
녹십자웰빙,234690,KOSDAQ
나스미디어,089600,KOSDAQ
네패스아크,330860,KOSDAQ
비나텍,126340,KOSDAQ
매커스,093520,KOSDAQ
인벤티지랩,389470,KOSDAQ
지투파워,388050,KOSDAQ
KX,122450,KOSDAQ
동양이엔피,079960,KOSDAQ
이크레더블,092130,KOSDAQ
대양전기공업,108380,KOSDAQ
디알텍,214680,KOSDAQ
엑셈,205100,KOSDAQ
하이텍팜,106190,KOSDAQ
양지사,030960,KOSDAQ
알서포트,131370,KOSDAQ
노바렉스,194700,KOSDAQ
와이제이링크,209640,KOSDAQ
대한약품,023910,KOSDAQ
오스테오닉,226400,KOSDAQ
제일엠앤에스,412540,KOSDAQ
헥토이노베이션,214180,KOSDAQ
골프존뉴딘홀딩스,121440,KOSDAQ
DMS,068790,KOSDAQ
금화피에스시,036190,KOSDAQ
디와이피엔에프,104460,KOSDAQ
온코크로스,382150,KOSDAQ
라파스,214260,KOSDAQ
디이엔티,079810,KOSDAQ
자이언트스텝,289220,KOSDAQ
네오위즈홀딩스,042420,KOSDAQ
티에스아이,277880,KOSDAQ
비씨엔씨,146320,KOSDAQ
나노팀,417010,KOSDAQ
포니링크,064800,KOSDAQ
대봉엘에스,078140,KOSDAQ
한일사료,005860,KOSDAQ
한라IMS,092460,KOSDAQ
휴센텍,215090,KOSDAQ
레뷰코퍼레이션,443250,KOSDAQ
삼지전자,037460,KOSDAQ
인트론바이오,048530,KOSDAQ
코세스,089890,KOSDAQ
다산네트웍스,039560,KOSDAQ
제닉스,381620,KOSDAQ
슈피겐코리아,192440,KOSDAQ
스맥,099440,KOSDAQ
마음AI,377480,KOSDAQ
SM C&C,048550,KOSDAQ
보성파워텍,006910,KOSDAQ
코다코,046070,KOSDAQ
케이씨에스,115500,KOSDAQ
더네이쳐홀딩스,298540,KOSDAQ
테고사이언스,191420,KOSDAQ
아바텍,149950,KOSDAQ
에스비비테크,389500,KOSDAQ
워트,396470,KOSDAQ
아이티센,124500,KOSDAQ
현대바이오랜드,052260,KOSDAQ
동구바이오제약,006620,KOSDAQ
엘앤케이바이오,156100,KOSDAQ
이엠코리아,095190,KOSDAQ
원익피앤이,217820,KOSDAQ
일진파워,094820,KOSDAQ
고려신용정보,049720,KOSDAQ
코텍,052330,KOSDAQ
티케이케미칼,104480,KOSDAQ
헥토파이낸셜,234340,KOSDAQ
디엔에프,092070,KOSDAQ
동국S&C,100130,KOSDAQ
그리드위즈,453450,KOSDAQ
오성첨단소재,052420,KOSDAQ
에이치엔에스하이텍,044990,KOSDAQ
사피엔반도체,452430,KOSDAQ
팜스토리,027710,KOSDAQ
소룩스,290690,KOSDAQ
제노코,361390,KOSDAQ
DSC인베스트먼트,241520,KOSDAQ
한빛레이저,452190,KOSDAQ
일승,333430,KOSDAQ
선진뷰티사이언스,086710,KOSDAQ
도이치모터스,067990,KOSDAQ
드림어스컴퍼니,060570,KOSDAQ
뉴프렉스,085670,KOSDAQ
아티스트스튜디오,200350,KOSDAQ
유니슨,018000,KOSDAQ
웹케시,053580,KOSDAQ
웨이비스,289930,KOSDAQ
케이엔제이,272110,KOSDAQ
광무,029480,KOSDAQ
윈스,136540,KOSDAQ
그린리소스,402490,KOSDAQ
지어소프트,051160,KOSDAQ
시스웍,269620,KOSDAQ
샌즈랩,411080,KOSDAQ
초록뱀미디어,047820,KOSDAQ
삼보판지,023600,KOSDAQ
YTN,040300,KOSDAQ
디엔에이링크,127120,KOSDAQ
아이텍,119830,KOSDAQ
우리바이오,082850,KOSDAQ
국보디자인,066620,KOSDAQ
HLB파나진,046210,KOSDAQ
오이솔루션,138080,KOSDAQ
049960,쎌바이오텍,KOSDAQ
418470,KT밀리의서재,KOSDAQ
레이,228670,KOSDAQ
나인테크,267320,KOSDAQ
애니플러스,310200,KOSDAQ
CJ 바이오사이언스,311690,KOSDAQ
범한퓨얼셀,382900,KOSDAQ
메가스터디,072870,KOSDAQ
에스텍,069510,KOSDAQ
코어라인소프트,384470,KOSDAQ
매일홀딩스,005990,KOSDAQ
제룡산업,147830,KOSDAQ
셀바스헬스케어,208370,KOSDAQ
라온테크,232680,KOSDAQ
한선엔지니어링,452280,KOSDAQ
지앤비에스 에코,382800,KOSDAQ
부방,014470,KOSDAQ
엔바이오니아,317870,KOSDAQ
이브이첨단소재,131400,KOSDAQ
대보마그네틱,290670,KOSDAQ
하이로닉,149980,KOSDAQ
와이엠텍,273640,KOSDAQ
한국경제TV,039340,KOSDAQ
새로닉스,042600,KOSDAQ
123410,코리아에프티,KOSDAQ
099750,이지케어텍,KOSDAQ
439580,블루엠텍,KOSDAQ
220260,켐트로스,KOSDAQ
900250,크리스탈신소재,KOSDAQ
166480,코아스템켐온,KOSDAQ
187420,HLB제넥스,KOSDAQ
043610,KT지니뮤직,KOSDAQ
푸른저축은행,007330,KOSDAQ
경남스틸,039240,KOSDAQ
차이커뮤니케이션,351870,KOSDAQ
케이알엠,093640,KOSDAQ
오파스넷,173130,KOSDAQ
M83,476080,KOSDAQ
티라유텍,322180,KOSDAQ
싸이맥스,160980,KOSDAQ
제로투세븐,159580,KOSDAQ
SBI인베스트먼트,019550,KOSDAQ
아이씨티케이,456010,KOSDAQ
에이치이엠파마,376270,KOSDAQ
현대이지웰,090850,KOSDAQ
서울옥션,063170,KOSDAQ
청담글로벌,362320,KOSDAQ
대원산업,005710,KOSDAQ
APS,054620,KOSDAQ
바이오에프디엔씨,251120,KOSDAQ
퓨처코어,151910,KOSDAQ
코웰패션,033290,KOSDAQ
농우바이오,054050,KOSDAQ
휴먼테크놀로지,175140,KOSDAQ
빅텍,065450,KOSDAQ
라온시큐어,042510,KOSDAQ
특수건설,026150,KOSDAQ
네온테크,306620,KOSDAQ
플리토,300080,KOSDAQ
큐라클,365270,KOSDAQ
에이팩트,200470,KOSDAQ
우수AMS,066590,KOSDAQ
제이아이테크,417500,KOSDAQ
이랜텍,054210,KOSDAQ
네오이뮨텍,950220,KOSDAQ
제이스코홀딩스,023440,KOSDAQ
SBI핀테크솔루션즈,950110,KOSDAQ
트루엔,417790,KOSDAQ
메드팩토,235980,KOSDAQ
LK삼양,225190,KOSDAQ
와이엔텍,067900,KOSDAQ
서호전기,065710,KOSDAQ
강스템바이오텍,217730,KOSDAQ
신테카바이오,226330,KOSDAQ
금양그린파워,282720,KOSDAQ
크리스에프앤씨,110790,KOSDAQ
알에프텍,061040,KOSDAQ
나노엔텍,039860,KOSDAQ
풍국주정,023900,KOSDAQ
조이시티,067000,KOSDAQ
노을,376930,KOSDAQ
플래스크,041590,KOSDAQ
인포바인,115310,KOSDAQ
나우IB,293580,KOSDAQ
엔에스이엔엠,078860,KOSDAQ
아모그린텍,125210,KOSDAQ
와이바이오로직스,338840,KOSDAQ
MDS테크,086960,KOSDAQ
진로발효,018120,KOSDAQ
태웅로직스,124560,KOSDAQ
대원미디어,048910,KOSDAQ
케이엔알시스템,199430,KOSDAQ
제이씨현시스템,033320,KOSDAQ
아이씨디,040910,KOSDAQ
에이치피오,357230,KOSDAQ
솔본,035610,KOSDAQ
레이언스,228850,KOSDAQ
한국첨단소재,062970,KOSDAQ
한스바이오메드,042520,KOSDAQ
상신이디피,091580,KOSDAQ
예스24,053280,KOSDAQ
코칩,126730,KOSDAQ
엔지켐생명과학,183490,KOSDAQ
티쓰리,204610,KOSDAQ
헬릭스미스,084990,KOSDAQ
에이엘티,172670,KOSDAQ
에스트래픽,234300,KOSDAQ
유비쿼스,264450,KOSDAQ
퓨릿,445180,KOSDAQ
수산아이앤티,050960,KOSDAQ
꿈비,407400,KOSDAQ
에코플라스틱,038110,KOSDAQ
대명소노시즌,007720,KOSDAQ
노브랜드,145170,KOSDAQ
유니트론텍,142210,KOSDAQ
율호,072770,KOSDAQ
오킨스전자,080580,KOSDAQ
세운메디칼,100700,KOSDAQ
고스트스튜디오,950190,KOSDAQ
에어레인,163280,KOSDAQ
엠에스씨,009780,KOSDAQ
세보엠이씨,011560,KOSDAQ
홈센타홀딩스,060560,KOSDAQ
파로스아이바이오,388870,KOSDAQ
인피니트헬스케어,071200,KOSDAQ
옵투스제약,131030,KOSDAQ
리메드,302550,KOSDAQ
팅크웨어,084730,KOSDAQ
에이에스텍,453860,KOSDAQ
파세코,037070,KOSDAQ
세코닉스,053450,KOSDAQ
피앤에스미캐닉스,460940,KOSDAQ
코아시아,045970,KOSDAQ
모베이스전자,012860,KOSDAQ
에이텍모빌리티,224110,KOSDAQ
엔젯,419080,KOSDAQ
KNN,058400,KOSDAQ
리드코프,012700,KOSDAQ
에이티넘인베스트,021080,KOSDAQ
위닉스,044340,KOSDAQ
공구우먼,366030,KOSDAQ
야스,255440,KOSDAQ
아진산업,013310,KOSDAQ
엠벤처투자,019590,KOSDAQ
삼아제약,009300,KOSDAQ
아이비김영,339950,KOSDAQ
LB인베스트먼트,309960,KOSDAQ
선광,003100,KOSDAQ
스튜디오미르,408900,KOSDAQ
서플러스글로벌,140070,KOSDAQ
에이비프로바이오,195990,KOSDAQ
지오엘리먼트,311320,KOSDAQ
샤페론,378800,KOSDAQ
지니언스,263860,KOSDAQ
메카로,241770,KOSDAQ
메타바이오메드,059210,KOSDAQ
남화산업,111710,KOSDAQ
엠게임,058630,KOSDAQ
엘티씨,170920,KOSDAQ
시지메드텍,056090,KOSDAQ
3S,060310,KOSDAQ
테라젠이텍스,066700,KOSDAQ
에스피시스템스,317830,KOSDAQ
대성창투,027830,KOSDAQ
신스틸,162300,KOSDAQ
덴티스,261200,KOSDAQ
삼보모터스,053700,KOSDAQ
코츠테크놀로지,448710,KOSDAQ
토마토시스템,393210,KOSDAQ
대한뉴팜,054670,KOSDAQ
한송네오텍,226440,KOSDAQ
서원인텍,093920,KOSDAQ
엠플러스,259630,KOSDAQ
위츠,459100,KOSDAQ
새빗켐,107600,KOSDAQ
민테크,452200,KOSDAQ
케이엔에스,432470,KOSDAQ
삼기이브이,419050,KOSDAQ
버킷스튜디오,066410,KOSDAQ
아이디스홀딩스,054800,KOSDAQ
디에스케이,109740,KOSDAQ
인크레더블버즈,064090,KOSDAQ
수성웹툰,084180,KOSDAQ
싸이토젠,217330,KOSDAQ
화일약품,061250,KOSDAQ
와이랩,432430,KOSDAQ
유비벨록스,089850,KOSDAQ
삐아,451250,KOSDAQ
코리아나,027050,KOSDAQ
